timestamp;hotTemp;hotX;hotY;tempObjeto;tempAmbiente;zActual;anguloServo;mlxMin;mlxMax;mlxMedia
22/04/2026 19:49;51.3;11;14;28.79;25.49;86.2;147;26.1;51.35;29.97
22/04/2026 19:49;65.5;15;15;28.83;25.49;86.4;148;26.1;65.55;30.15
22/04/2026 19:50;57.3;13;14;28.91;25.51;86.6;148;25.82;57.3;29.91
22/04/2026 19:50;65.6;16;15;28.89;25.51;86.8;148;26.33;65.64;30.11
22/04/2026 19:50;60.5;13;15;28.91;25.53;87.0;149;25.99;60.48;30.01
22/04/2026 19:50;51.4;11;14;28.95;25.53;87.2;149;26.12;51.37;29.95
22/04/2026 19:50;66.8;15;15;28.95;25.51;87.4;149;25.99;66.79;30.12
22/04/2026 19:50;56.2;13;14;28.95;25.51;87.6;150;25.99;56.18;29.91
22/04/2026 19:50;65.7;17;15;28.99;25.51;87.8;150;26.39;65.71;30.1
22/04/2026 19:50;61.3;13;15;28.95;25.51;88.0;150;25.99;61.34;30.03
22/04/2026 19:50;50.4;11;14;28.83;25.53;88.2;151;25.89;50.39;29.9
22/04/2026 19:50;66.4;15;15;28.95;25.53;88.4;151;26.12;66.38;30.1
22/04/2026 19:50;54.6;13;14;28.91;25.49;88.6;151;25.81;54.61;29.91
22/04/2026 19:50;64.9;17;15;29.11;25.55;88.8;152;26.31;64.88;30.05
22/04/2026 19:50;59.8;13;15;28.89;25.53;89.0;152;25.98;59.82;30.06
22/04/2026 19:50;50.2;12;14;28.89;25.53;89.2;152;25.78;50.18;29.87
22/04/2026 19:50;63.9;15;15;28.83;25.51;89.4;153;25.98;63.86;30.09
22/04/2026 19:50;52.1;14;14;28.97;25.51;89.6;153;25.81;52.14;29.91
22/04/2026 19:50;62.2;17;15;28.85;25.57;89.8;153;26.12;62.17;30.0
22/04/2026 19:50;59.5;14;15;28.91;25.51;90.0;154;25.82;59.5;30.05
22/04/2026 19:50;52.3;12;14;28.95;25.55;90.2;154;25.81;52.32;29.86
22/04/2026 19:50;59.0;15;15;29.03;25.57;90.4;154;26.0;58.98;30.1
22/04/2026 19:50;55.2;12;15;28.99;25.55;90.6;154;25.8;55.24;29.94
22/04/2026 19:50;59.5;17;15;29.05;25.55;90.8;155;25.8;59.47;29.98
22/04/2026 19:50;63.5;14;15;28.97;25.55;91.0;155;25.99;63.54;30.12
22/04/2026 19:50;54.2;12;14;28.95;25.57;91.2;155;25.82;54.17;29.83
22/04/2026 19:50;62.8;16;15;28.91;25.55;91.4;156;26.27;62.78;30.1
22/04/2026 19:50;58.0;12;15;29.03;25.55;91.6;156;25.82;57.96;30.0
22/04/2026 19:50;55.2;17;15;28.89;25.55;91.8;156;25.79;55.19;29.95
22/04/2026 19:50;65.2;14;15;28.99;25.57;92.0;157;25.99;65.19;30.1
22/04/2026 19:50;54.2;12;14;28.97;25.57;92.2;157;25.81;54.16;29.87
22/04/2026 19:50;64.0;16;15;29.03;25.53;92.4;157;26.26;64.0;30.11
22/04/2026 19:51;55.5;15;14;28.99;25.55;92.6;158;25.82;55.54;29.96
22/04/2026 19:51;42.5;10;14;29.29;25.57;92.8;158;25.89;42.53;29.36
22/04/2026 19:51;42.9;15;3;29.37;25.57;93.0;158;25.57;42.87;28.45
22/04/2026 19:51;42.6;15;2;29.43;25.61;93.2;159;25.12;42.62;28.93
22/04/2026 19:51;42.2;11;5;30.65;25.61;93.4;159;25.63;42.19;30.22
22/04/2026 19:51;43.3;11;4;31.67;25.61;93.6;159;25.4;43.26;30.51
22/04/2026 19:51;42.7;11;4;32.05;25.61;93.8;160;25.4;42.69;30.36
22/04/2026 19:51;43.0;11;4;31.63;25.65;94.0;160;25.29;42.99;30.26
22/04/2026 19:51;43.0;11;4;32.03;25.65;94.2;160;25.41;43.0;30.42
22/04/2026 19:51;43.0;12;4;31.49;25.67;94.4;161;25.42;42.99;30.26
22/04/2026 19:51;43.3;12;4;31.71;25.71;94.6;161;25.42;43.27;30.37
22/04/2026 19:51;42.7;11;4;32.11;25.73;94.8;161;25.42;42.72;30.39
22/04/2026 19:51;43.0;11;4;31.91;25.71;95.0;162;25.4;43.0;30.5
22/04/2026 19:51;43.0;11;4;31.95;25.77;95.2;162;25.42;43.0;30.75
22/04/2026 19:51;43.0;11;4;31.77;25.75;95.4;162;25.44;43.02;30.4
22/04/2026 19:51;43.3;11;4;31.95;25.79;95.6;162;25.43;43.31;30.53
22/04/2026 19:51;43.0;11;4;32.31;25.81;95.8;163;26.18;43.04;31.16
22/04/2026 19:51;43.1;11;4;31.69;25.81;96.0;163;25.46;43.05;30.41
22/04/2026 19:51;43.1;11;4;32.27;25.81;96.2;163;25.46;43.05;30.55
22/04/2026 19:51;42.8;11;4;32.09;25.85;96.4;164;25.46;42.76;30.37
22/04/2026 19:51;43.3;11;4;31.89;25.85;96.6;164;25.47;43.35;30.56
22/04/2026 19:51;42.8;11;4;32.41;25.89;96.8;164;25.6;42.78;30.7
22/04/2026 19:51;45.6;11;3;32.31;25.93;97.0;165;25.95;45.56;31.29
22/04/2026 19:51;45.0;28;3;33.03;25.89;97.2;165;28.51;44.99;33.1
22/04/2026 19:51;44.4;30;4;32.19;25.95;97.4;165;28.49;44.42;33.21
22/04/2026 19:51;65.4;8;13;31.75;25.95;97.6;166;25.89;65.43;33.17
